Bad ID,Good ID,Bad Sentence,Good Sentence,Bad Sentence Gold Judgment,Bad Sentence LS,Good Sentence LS,Bad Sentence ME,Good Sentence ME,Bad Sentence FC Mean
32.3.fanselow.59b.*.04,32.3.fanselow.59a.g.04,She wrote a poem her boyfriend.,She wrote her boyfriend a poem.,*,-0.6731523599166667,1.0842072995,-0.27073158646153844,1.2632606386153846,0.16666666666666666
32.3.fanselow.59b.*.05,32.3.fanselow.59a.g.05,He served the wine the guests.,He served the guests the wine.,*,-0.9002965678461539,1.0094336413636364,-0.8397489177692308,1.0368236920769232,0
32.3.fanselow.59b.*.06,32.3.fanselow.59a.g.06,She taught math the students.,She taught the students math.,*,-1.6486648194615385,1.0844428565384616,-0.7084640435384616,1.4041145006153846,0
32.3.fanselow.59b.*.07,32.3.fanselow.59a.g.07,He offered a loan Annie.,He offered Annie a loan.,*,-0.43380301758333334,0.9056842325384615,-0.7142166977692308,1.0853186235384615,0
32.3.fanselow.59b.*.08,32.3.fanselow.59a.g.08,She picked some flowers Matt.,She picked Matt some flowers.,*,-0.6999135276923076,1.0077250016666666,-0.5530133767692308,0.6763681921538461,0
32.4.lopez.10a.*.01,32.4.lopez.9a.g.01,We proclaimed to the public John to be a hero.,We proclaimed John to the public to be a hero.,*,-0.520093006,0.23205197492307691,-0.077985059,0.024834967615384607,0.46153846153846156
32.4.lopez.10a.*.02,32.4.lopez.9a.g.02,We proved to the authorities Susan to be the thief.,We proved Susan to the authorities to be the thief.,*,-0.3346781746923077,-0.7671015892727273,-0.4511233386153846,-0.24087877353846154,0.8461538461538461
32.4.lopez.10a.*.03,32.4.lopez.9a.g.03,We believed with all our hearts Ben to be innocent.,We believed Ben with all our hearts to be innocent.,*,0.5354092086666666,0.7609890122307692,0.49081148915384615,0.6187744521538462,0.4166666666666667
32.4.lopez.10a.*.04,32.4.lopez.9a.g.04,We alleged to the police Carrie to be guilty.,We alleged Carrie to the police to be guilty.,*,-0.6585578503846153,-0.6713824336666667,-0.6222315006666667,-0.7906784322307693,0.6666666666666666
32.4.lopez.10a.*.05,32.4.lopez.9a.g.05,We proclaimed in the newspaper Ralph to be generous.,We proclaimed Ralph in the newspaper to be generous.,*,-0.6405455635833334,0.29846323876923075,-0.5694018117692308,-0.6028996591666667,0.6666666666666666
32.4.lopez.10a.*.06,32.4.lopez.9a.g.06,We proved to the manager Amelia to be responsible.,We proved Amelia to the manager to be responsible.,*,-0.6627759529166667,-0.5567352876666667,-0.13864418992307692,-0.5600787477692307,0.6666666666666666
32.4.lopez.10a.*.07,32.4.lopez.9a.g.07,We believed without hesitation Kenneth to be trustworthy.,We believed Kenneth without hesitation to be trustworthy.,*,0.45006888261538464,0.03788507674999998,0.033883417,0.06061760523076924,0.7692307692307693
32.4.lopez.10a.*.08,32.4.lopez.9a.g.08,We alleged to the judge Ellen to be a liar.,We alleged Ellen to the judge to be a liar.,*,-0.2822238185384615,-0.8373800568461539,-0.8411641881538462,-0.5384522835384615,0.6923076923076923
32.4.lopez.14b.*.01,32.4.lopez.14b.g.01,I expected there three men.,I expected there to be three men.,*,-0.7736648691666667,0.9322693757692307,-0.8931492866666667,1.0599502163846153,0.07692307692307693
32.4.lopez.14b.*.02,32.4.lopez.14b.g.02,We consider there three problems.,We consider there to be three problems.,*,-0.8249111147692307,0.43523488375,-0.6197172383076923,-0.016220508499999998,0
32.4.lopez.14b.*.03,32.4.lopez.14b.g.03,Jack expects there flowers.,Jack expects there to be flowers.,*,-1.06591439325,0.705689994,-1.23320461675,0.7048054864615385,0
32.4.lopez.14b.*.04,32.4.lopez.14b.g.04,Mrs. Price expects there a cake.,Mrs. Price expects there to be a cake.,*,-0.9769752789230769,0.7277451186153846,-0.6823035706153846,0.750281619,0
32.4.lopez.14b.*.05,32.4.lopez.14b.g.05,Mr. Simpson considers there danger.,Mr. Simpson considers there to be danger.,*,-0.5419101197692308,0.27823236576923077,-0.6222408125384615,0.17256839291666665,0
32.4.lopez.14b.*.06,32.4.lopez.14b.g.06,Ms. Wiggins expected there fireworks.,Ms. Wiggins expected there to be fireworks.,*,-0.9126056730769231,1.0430049573076923,-1.0502516984166668,1.2559440476666666,0
32.4.lopez.14b.*.07,32.4.lopez.14b.g.07,Mr. Telford expected there trouble.,Mr. Telford expected there to be trouble.,*,-0.9903180813076923,0.505958472,-0.9022929340833333,0.32141007207692307,0
32.4.lopez.14b.*.08,32.4.lopez.14b.g.08,Miss Warrington expects there a party.,Miss Warrington expects there to be a party.,*,-1.1706159227692308,0.7708149595833333,-0.5705558187692308,0.45375659441666666,0
33.1.dendikken.62b.*.01,33.1.dendikken.62a.g.01,"I don’t think that any linguists, I will invite to the party.",I don’t think that I will invite any linguists to the party.,*,-0.9629327326923077,0.9000722493846154,-1.0235107553333334,1.3237590492307691,0
33.1.dendikken.62b.*.02,33.1.dendikken.62a.g.02,"I don’t think that any reporters, I will invite to the event.",I don’t think that I will invite any reporters to the event.,*,-1.0076994075384615,1.0507998516666666,-0.910830546076923,0.9788574689166667,0.07692307692307693
33.1.dendikken.62b.*.03,33.1.dendikken.62a.g.03,"I don’t believe that any doctors, I will invite to the ceremony.",I don’t believe that I will invite any doctors to the ceremony.,*,-1.1628089581666667,0.7573348033846153,-1.0580953881666666,0.5291262323076923,0
33.1.dendikken.62b.*.04,33.1.dendikken.62a.g.04,"I don’t think that any parents, I will invite to the assembly.",I don’t think that I will invite any parents to the assembly.,*,-1.1790397496923077,1.0287276218333334,-0.9077578703846154,0.7462756615833334,0
33.1.dendikken.62b.*.05,33.1.dendikken.62a.g.05,"I don’t believe that any students, I will take to the conference.",I don’t believe that I will take any students to the conference.,*,-1.0686063025833332,1.1115997227692307,-1.0967964344166667,0.7205488901538462,0
33.1.dendikken.62b.*.06,33.1.dendikken.62a.g.06,"I don’t think that any actors, I will take to the game.",I don’t think that I will take any actors to the game.,*,-1.0236610898461538,0.4191644466923077,-0.7366812186153846,0.4993068732307692,0.07692307692307693
33.1.dendikken.62b.*.07,33.1.dendikken.62a.g.07,"I don’t believe that any children, I will take to the concert.",I don’t believe that I will take any children to the concert.,*,-1.2415740973846154,1.098228164,-1.0819122927692308,0.8325959273333333,0
33.1.dendikken.62b.*.08,33.1.dendikken.62a.g.08,"I don’t think that any musicians, I will take to the office.",I don’t think that I will take any musicians to the office.,*,-1.191270530076923,0.841732232,-1.17937873375,0.697970211,0
33.1.dendikken.71a.*.01,33.1.dendikken.67.g.01,Who is in love with who the hell?,Who the hell is in love with who?,*,-1.011703115181818,0.7889241501538462,-0.9031442509230769,0.8340240935384615,0.07692307692307693
33.1.dendikken.71a.*.02,33.1.dendikken.67.g.02,Who asked who the hell out?,Who the hell asked who out?,*,0.09058694615384615,0.39581664707692304,-0.09495985446153846,0.146081347,0
33.1.dendikken.71a.*.03,33.1.dendikken.67.g.03,Who kissed who the hell?,Who the hell kissed who?,*,-1.3359508217692309,0.507395216,-1.05037473725,0.8963335026923077,0
33.1.dendikken.71a.*.04,33.1.dendikken.67.g.04,Who screamed at who the hell?,Who the hell screamed at who?,*,-1.2610536850769232,0.863950111,-1.0335140776923077,0.9196668250000001,0
33.1.dendikken.71a.*.05,33.1.dendikken.67.g.05,Who called who the hell?,Who the hell called who?,*,-1.2082761211538462,0.2624072146923077,-0.9495610403076923,0.5622272702727272,0
33.1.dendikken.71a.*.06,33.1.dendikken.67.g.06,Who brought who the hell to the party?,Who the hell brought who to the party?,*,-0.7519228729999999,0.28266395723076926,-0.5364593254545454,-0.17081302723076924,0.07692307692307693
33.1.dendikken.71a.*.07,33.1.dendikken.67.g.07,Who hugged who the hell?,Who the hell hugged who?,*,-0.942805582,0.6752448368461539,-1.1931363045384615,0.3322389783076923,0
33.1.dendikken.71a.*.08,33.1.dendikken.67.g.08,Who insulted who the hell?,Who the hell insulted who?,*,-1.1894698128461538,0.2895306068181818,-0.9527371885384616,0.6796913173076923,0
33.1.fox.49c.*.01,33.1.fox.49b.g.01,I visited a city near the city yesterday that John did.,I visited a city yesterday near the city that John did.,*,-0.8782803314615385,-0.19955824892307691,-0.7322823860769231,-0.09430800915384616,0.15384615384615385
33.1.fox.49c.*.02,33.1.fox.49b.g.02,Josie read a book like the book last week that Cindy did.,Josie read a book last week like the book that Cindy did.,*,-0.4325689663846154,-0.4208004281818182,-0.37039719653846154,-0.24947747476923077,0
33.1.fox.49c.*.03,33.1.fox.49b.g.03,Sandy watched a show like the show last night that Wilson did.,Sandy watched a show last night like the show that Wilson did.,*,-0.5105797102727273,-0.15494337,-0.8067600444615385,-0.12809972569230768,0.23076923076923078
33.1.fox.49c.*.04,33.1.fox.49b.g.04,Jody drove a car like the car five years ago that Ryan did.,Jody drove a car five years ago like the car that Ryan did.,*,-1.0918446326153846,-0.1706366173076923,-0.741608441923077,-0.15871185433333335,0.07692307692307693
33.1.fox.49c.*.05,33.1.fox.49b.g.05,She decided on a plan like the plan two days ago that Gregory did.,She decided on a plan two days ago like the plan that Gregory did.,*,-0.8612955722307692,-0.22754208707692308,-0.39545388175,-0.16182802976923077,0.38461538461538464
33.1.fox.49c.*.06,33.1.fox.49b.g.06,Joan bought a house next to the house last year that Erin did.,Joan bought a last year house next to the house that Erin did.,*,-0.6649173827692307,-1.0100041547692307,-0.6783605575384616,-0.4515920665384615,0.8461538461538461
33.1.fox.49c.*.07,33.1.fox.49b.g.07,We found a dog like the dog last month that Nathan did.,We found a dog last month like the dog that Nathan did.,*,-0.97580766575,-0.03990798184615384,-0.8103954133076923,-0.18266524154545455,0.23076923076923078
33.1.fox.49c.*.08,33.1.fox.49b.g.08,I received a gift like the gift two weeks ago that Aaron did.,I received a gift two weeks ago like the gift that Aaron did.,*,-0.6845021585384615,-0.1295725929230769,-0.25697796527272726,-0.1912693993333333,0.15384615384615385
33.1.fox.65b.*.01,33.1.fox.65b.g.01,I told you that Bill when we met will come to the party.,I told you when we met that Bill will come to the party.,*,-0.8183869291538461,0.6515284708333333,-0.8106946150769231,0.06291592538461538,0
33.1.fox.65b.*.08,33.1.fox.65b.g.08,I suggested that Laura when we dated should cut her hair.,I suggested when we dated that Laura should cut her hair.,*,-0.9245389813333333,0.23579087958333333,-0.8941304333846154,0.2516140563846154,0.07692307692307693
33.1.fox.69a.*.01,33.1.fox.69b.g.01,John wants for everyone you do to have fun.,John wants for everyone to have fun that you do.,*,-0.6735497176153846,-1.054597795,-0.8622155041666667,-0.8272134046153846,0.5384615384615384
33.1.fox.69a.*.02,33.1.fox.69b.g.02,Dana hopes for everyone you do to succeed.,Dana hopes for everyone to succeed that you do.,*,-0.9647324632307692,-1.0254240187692307,-0.8892715836923076,-0.9112086706153846,0.8461538461538461
33.1.fox.69a.*.03,33.1.fox.69b.g.03,Lewis intends for everyone you do to be happy.,Lewis intends for everyone to be happy that you do.,*,-0.8178217621538462,-0.46652581953846156,-0.6150832204615385,-0.7225247913636363,0.5384615384615384
33.1.fox.69a.*.04,33.1.fox.69b.g.04,Melanie prefers for everyone you do to get a raise.,Melanie prefers for everyone to get a raise that you do.,*,-0.606928876,-1.0500818273076924,-1.084099773090909,-0.765105864076923,0.23076923076923078
33.1.fox.69a.*.05,33.1.fox.69b.g.05,Kyle expects for everyone you do to be honest.,Kyle expects for everyone to be honest that you do.,*,-1.0452309633076924,-0.9082816613846154,-0.9543805685384615,-0.686080573076923,0.6153846153846154
33.1.fox.69a.*.06,33.1.fox.69b.g.06,Sophia is anxious for everyone you do to arrive.,Sophia is anxious for everyone to arrive that you are.,*,-0.997420409,-0.9605104895454545,-0.8559706447692308,-1.0208045577692308,0.3076923076923077
33.1.fox.69a.*.07,33.1.fox.69b.g.07,Ben is hopeful for everyone you do to attend.,Ben is hopeful for everyone to attend that you are.,*,-0.9703583743636364,-1.2552131953076924,-0.7323575075384615,-0.9682887265384615,0.38461538461538464
33.1.fox.69a.*.08,33.1.fox.69b.g.08,Valerie is excited for everyone you do to graduate.,Valerie is excited for everyone to graduate that you are.,*,-1.1576334144615386,-0.8469182845384615,-1.2785098323846154,-0.8352978845833333,0.3076923076923077
33.2.bowers.69b.*.01,33.2.bowers.69a.g.01,The bureaucrat bribes deliberately.,The bureaucrat was bribed deliberately.,*,0.2384018535,1.1547957086153846,0.32191130184615385,0.9567421062307693,0.15384615384615385
33.2.bowers.69b.*.02,33.2.bowers.69a.g.02,The victim deceives intentionally.,The victim was deceived intentionally.,*,-0.14737697907692307,1.0081439738333333,-0.14023919933333334,1.179151364923077,0
33.2.bowers.69b.*.03,33.2.bowers.69a.g.03,The employee fires reluctantly.,The employee was fired reluctantly.,*,-0.2874504405,0.6073717136923077,-0.7903238856153846,0.6472691236666667,0.08333333333333333
33.2.bowers.69b.*.04,33.2.bowers.69a.g.04,The patient examines carefully.,The patient was examined carefully.,*,-0.8026356908333333,1.2164766530833333,-0.5654952594615384,1.172953258076923,0
33.2.bowers.69b.*.05,33.2.bowers.69a.g.05,The waitress insults frequently.,The waitress was insulted frequently.,*,0.333145921,1.0826506483333334,-0.4360707636923077,1.451969501923077,0
33.2.bowers.69b.*.06,33.2.bowers.69a.g.06,The vase paints carelessly.,The vase was painted carelessly.,*,-1.0744490993076923,1.0796345955384616,-1.1828117063076924,0.9178894403846154,0
33.2.bowers.69b.*.07,33.2.bowers.69a.g.07,The book writes truthfully.,The book was written truthfully.,*,-0.6758712312727273,0.6623215654615384,-0.40841620392307687,1.3008506122307693,0
33.2.bowers.69b.*.08,33.2.bowers.69a.g.08,The package handles clumsily.,The package was handled clumsily.,*,-0.08952791215384616,0.9034973809166666,-0.033539749461538475,0.8121801488461539,0
33.3.boskovic.48d.*.01,33.3.boskovic.48a.g.01,The was arrested student.,The student was arrested.,*,-1.5972178139166666,1.2544245754166667,-1.287932082,1.7112314622307694,0
33.3.boskovic.48d.*.02,33.3.boskovic.48a.g.02,The was bribed bureaucrat deliberately.,The bureaucrat was bribed deliberately.,*,-1.4312098502307693,0.7729042160769231,-0.997695531,0.6709202122307693,0
33.3.boskovic.48d.*.03,33.3.boskovic.48a.g.03,The was deceived victim intentionally.,The victim was deceived intentionally.,*,-1.107639401076923,0.8048244568461539,-1.5051216446923077,1.0984115801666667,0
33.3.boskovic.48d.*.04,33.3.boskovic.48a.g.04,The was fired employee reluctantly.,The employee was fired reluctantly.,*,-0.9677672252307692,0.41820996730769233,-1.4173585836666667,0.17773167125,0.07692307692307693
33.3.boskovic.48d.*.05,33.3.boskovic.48a.g.05,The was examined patient carefully.,The patient was examined carefully.,*,-1.6515664180769232,1.1886314816923076,-1.4185300295,1.2259719903076922,0
33.3.boskovic.48d.*.06,33.3.boskovic.48a.g.06,The was insulted waitress frequently.,The waitress was insulted frequently.,*,-1.539253226153846,0.7986347177500001,-1.4701326653076923,0.9461704105,0
33.3.boskovic.48d.*.07,33.3.boskovic.48a.g.07,The was painted vase carelessly.,The vase was painted carelessly.,*,-1.5275135845833334,1.084160529153846,-1.3358853965833333,0.9649558176153846,0
33.3.boskovic.48d.*.08,33.3.boskovic.48a.g.08,The was written book truthfully.,The book was written truthfully.,*,-0.9089222266923077,1.1376268920833335,-1.083958639923077,0.6323335403333333,0
33.4.neeleman.24d.*.01,33.4.neeleman.24d.g.01,Anyone better leave town.,Someone better leave town.,*,-0.6315907218181818,0.7002924888461538,-0.8809706381538461,0.7588287462307692,0
33.4.neeleman.24d.*.02,33.4.neeleman.24d.g.02,Anyone better play soccer.,Someone better play soccer.,*,-0.985331363,0.63052348,-0.6709026509230769,0.6106133525833334,0.15384615384615385
33.4.neeleman.24d.*.03,33.4.neeleman.24d.g.03,Anyone better make dinner.,Someone better make dinner.,*,-0.6457437703846154,1.313364167923077,-1.0217096776666668,0.8635646901538462,0
33.4.neeleman.24d.*.04,33.4.neeleman.24d.g.04,Anyone better come home.,Someone better come home.,*,-0.5119247466923077,1.1063781867692308,-0.41943877430769233,0.7642478095384615,0
33.4.neeleman.24d.*.05,33.4.neeleman.24d.g.05,Anyone better evacuate the building.,Someone better evacuate the building.,*,-0.9194638391538461,0.692665427923077,-0.8155229268461538,0.6613849426363636,0.07692307692307693
33.4.neeleman.24d.*.06,33.4.neeleman.24d.g.06,Anyone better run the marathon.,Someone better run the marathon.,*,-0.7656077938461539,0.6395569959230769,-0.4061031556363636,0.8564107963846154,0
33.4.neeleman.24d.*.07,33.4.neeleman.24d.g.07,Anyone better fly the plane.,Someone better fly the plane.,*,-0.7609924696153846,0.8855795439166667,-0.6910006016153847,0.9982733197692307,0
33.4.neeleman.24d.*.08,33.4.neeleman.24d.g.08,Anyone better sing the national anthem.,Someone better sing the national anthem.,*,-0.3827352375384615,1.0876228804545454,-0.6321615447692308,1.371500164,0.07692307692307693
33.4.neeleman.35a.*.01,33.4.neeleman.35a.g.01,What did John wonder what he bought?,John wondered what he bought.,*,-0.861026681923077,0.9991319836153846,-0.8734958364615385,0.47556978892307694,0.07692307692307693
33.4.neeleman.35a.*.02,33.4.neeleman.35a.g.02,What did Maria wonder what he cooked for dinner?,Maria wondered what he cooked for dinner.,*,-0.7177395971538462,0.839258428909091,-0.8754552271538462,1.0581810444615385,0
33.4.neeleman.35a.*.03,33.4.neeleman.35a.g.03,Who did Tasha wonder who she invited to the party?,Tasha wondered who she invited to the party.,*,-1.102859737,0.13379449815384617,-0.6918816891538462,0.5430532827692307,0
33.4.neeleman.35a.*.04,33.4.neeleman.35a.g.04,What did Dane wonder what she wants for her birthday?,Dane wondered what she wants for her birthday.,*,-0.7685693792307692,0.709540037923077,-0.9390575634615385,0.6762852793333334,0
33.4.neeleman.35a.*.05,33.4.neeleman.35a.g.05,Who did Kelly wonder who Brian is taking to the prom?,Kelly wondered who Brian is taking to the prom.,*,-0.9593786693846154,0.8441753898461538,-0.7450851261666667,0.7761923744615384,0
33.4.neeleman.35a.*.06,33.4.neeleman.35a.g.06,What did Peter wonder what Carl wants form the grocery store?,Peter wondered what Carl wants from the grocery store.,*,-0.7559764130769231,1.0346109433076922,-0.891121594076923,0.7281970271538462,0
33.4.neeleman.35a.*.07,33.4.neeleman.35a.g.07,What did Courtney wonder what Sharon will wear on her date?,Courtney wondered what Sharon will wear on her date.,*,-0.5971877330769231,0.8389256286923077,-0.8728325303846154,1.0957040948181818,0
33.4.neeleman.35a.*.08,33.4.neeleman.35a.g.08,What did Ethan wonder what Jack would say about the scandal?,Ethan wondered what Jack would say about the scandal.,*,-0.8436536356923077,1.186136445,-0.7420343110909091,0.8490824461538461,0.07692307692307693
33.4.neeleman.100.*.01,33.4.neeleman.100.g.01,Yesterday seemed that John left.,It seemed that yesterday John left.,*,-0.8753656088461538,-0.0009353251666666508,-0.933017746,0.06627799576923077,0
33.4.neeleman.100.*.02,33.4.neeleman.100.g.02,Friday appeared that Maude went home early.,It appeared that Friday Maude went home early.,*,-1.1592081325384616,0.28131707853846155,-0.9124202263076924,0.2372439366923077,0.07692307692307693
33.4.neeleman.100.*.03,33.4.neeleman.100.g.03,Next week seems that Juan will be in town.,It seems that next week Juan will be in town.,*,-0.5071072815833333,0.6089315206923077,-0.14608804707692308,0.7143320293846154,0
33.4.neeleman.100.*.04,33.4.neeleman.100.g.04,Monday appears that Juanita was running late.,It appears that Monday Juanita was running late.,*,-0.784236103076923,0.37679889275,-1.0062064815833334,0.3258714986153846,0
33.4.neeleman.100.*.05,33.4.neeleman.100.g.05,Tomorrow seems that there will be a hurricane.,It seems that tomorrow there will be a hurricane.,*,-0.549545284,0.9565551333846154,-0.4923494600769231,0.5148166080769231,0
33.4.neeleman.100.*.06,33.4.neeleman.100.g.06,Tonight appears that Marjorie is staying over.,It appears that tonight Marjorie is staying over.,*,-0.24387299823076922,0.6724579096666666,-0.675240874,0.6664711314615385,0
33.4.neeleman.100.*.07,33.4.neeleman.100.g.07,Last week seemed that everyone was calling in sick.,It seemed that last week everyone was calling in sick.,*,-0.3107204511666667,1.0823129846153847,-0.4224617293846154,0.8618506645833334,0.07692307692307693
33.4.neeleman.100.*.08,33.4.neeleman.100.g.08,Next week appears that the strikers will be back to work.,It appears that next week the strikers will be back to work.,*,-0.43097992225,0.79919524975,-0.3749727923076923,1.3125015391538462,0
34.1.basilico.44b.*.01,34.1.basilico.44a.?.01,Who was seen steal the wallet?,Who did you see steal the wallet?,*,-0.8550342134166666,1.1452058968181817,-0.853474486,0.9229856656153846,0
34.1.basilico.44b.*.02,34.1.basilico.44a.?.02,Who was seen tag the wall?,Who did they see tag the wall?,*,-1.1878161724615384,0.36927574074999997,-0.5670160978333333,0.02478292746153846,0
34.1.basilico.44b.*.03,34.1.basilico.44a.?.03,Who was heard insult the manager?,Who did she hear insult the manager?,*,-0.8511418966666666,0.8075243864615385,-0.8284212642307692,0.14972817208333333,0
34.1.basilico.44b.*.04,34.1.basilico.44a.?.04,Who was heard scream at the neighbors?,Who did we hear scream at the neighbors?,*,-0.9365369083333334,0.5221010868333333,-0.9496259747692308,0.39991165346153845,0
34.1.basilico.44b.*.05,34.1.basilico.44a.?.05,Who was seen punch Alex?,Who did she see punch Alex?,*,-1.1172184417692308,0.4775575958333333,-0.9934620018461539,0.24581502192307692,0
34.1.basilico.44b.*.06,34.1.basilico.44a.?.06,Who was seen hug Natalie?,Who did I see hug Natalie?,*,-0.5654113773846154,0.8780300288461538,-0.724602694,0.5620402123846154,0.08333333333333333
34.1.basilico.44b.*.07,34.1.basilico.44a.?.07,Who was seen take the cookie?,Who did they see take the cookie?,*,-0.80288643875,0.6576661588461539,-0.7478114883076923,0.7547021047692307,0.15384615384615385
34.1.basilico.44b.*.08,34.1.basilico.44a.?.08,Who was seen cut the wire?,Who did you see cut the wire?,*,-0.7010356384615385,0.56633310225,-0.8101074523076923,0.9370218055384616,0.07692307692307693
34.1.basilico.96a.??.01,34.1.basilico.96b.g.01,The children almost all are sleeping.,The children are almost all sleeping.,??,-0.23920281325,0.8263495097692307,-0.02605008946153845,0.8914452485833334,0
34.1.basilico.96a.??.02,34.1.basilico.96b.g.02,The students in this class almost all are passing.,The students in this class are almost all passing.,??,-0.2192188870833333,0.8490153200833334,0.10744125723076924,0.40867729515384615,0.07692307692307693
34.1.basilico.96a.??.03,34.1.basilico.96b.g.03,The chefs in this restaurant almost all are French.,The chefs in this restaurant are almost all French.,??,0.0001270663846153678,1.1440966620833333,0.23012102646153845,1.190931924923077,0.08333333333333333
34.1.basilico.96a.??.04,34.1.basilico.96b.g.04,The employees almost all are working diligently.,The employees are almost all working diligently.,??,0.19016517730769233,0.7598708395384616,0.19922545846153844,0.8414900763076923,0.08333333333333333
34.1.basilico.96a.??.05,34.1.basilico.96b.g.05,The players almost all are injured.,The players are almost all injured.,??,-0.6926208734166667,0.4777930762307692,-0.170243738,1.042513965076923,0.25
34.1.basilico.96a.??.06,34.1.basilico.96b.g.06,The girls almost all are wearing pink.,The girls are almost all wearing pink.,??,0.2269600256923077,0.8016508959166666,0.16261603176923076,0.7795196194615385,0
34.1.basilico.96a.??.07,34.1.basilico.96b.g.07,The doctors almost all are wealthy.,The doctors are almost all wealthy.,??,-0.14559498791666667,0.949511039923077,-0.24982885115384615,0.7500178537692308,0.15384615384615385
34.1.basilico.96a.??.08,34.1.basilico.96b.g.08,The boys almost all are interested in playing football.,The boys are almost all interested in playing football.,??,-0.14826661953846154,0.67780930425,-0.06764659675000001,0.36048783984615385,0
34.1.fox.24.*.01,34.1.fox.19.g.01,"It appears that a certain senator will resign, but which senator it does is still a secret.","It appears that a certain senator will resign, but which senator is still a secret.",*,-0.9774802496666667,1.0533042548461538,-0.8367590549166667,1.0695494036923077,0.07692307692307693
34.1.fox.24.*.02,34.1.fox.19.g.02,"It seems that a certain official will divulge the information, but which official it does is still a mystery.","It seems that a certain official will divulge the information, but which official is still a mystery.",*,-0.27277969784615386,0.4469362814166667,-0.21271580823076922,0.3506355620833333,0
34.1.fox.24.*.03,34.1.fox.19.g.03,"It seems that one of the employees will steal, but which employee it does is still not known.","It seems that one of the employees will steal, but which employee is still not known.",*,-0.8562091700833333,0.3160485140769231,-0.6201382771666667,-0.01418479299999999,0.23076923076923078
34.1.fox.24.*.04,34.1.fox.19.g.04,"It seems that a certain student will cheat, but which student it does is still unknown.","It seems that a certain student will cheat, but which student is still unknown.",*,-0.5647489698461539,0.6244505251538461,-0.12340163623076923,0.1532557536923077,0.07692307692307693
34.1.fox.24.*.05,34.1.fox.19.g.05,"It appears that a certain player will leave the team, but which player it does is still a secret.","It appears that a certain player will leave the team, but which player is still a secret.",*,-0.7958024386923077,0.6875592026153846,-0.7289338395384616,0.5528591346666667,0.07692307692307693
34.1.fox.24.*.06,34.1.fox.19.g.06,"It appears that one of the contestants will win, but which contestant it does is still anybody's guess.","It appears that one of the contestants will win, but which contestant is still anybody's guess.",*,-0.09996382184615386,0.7199823202307692,-0.4826143215,0.4611904183333333,0.07692307692307693
34.1.fox.24.*.07,34.1.fox.19.g.07,"It appears that a one of the criminals will confess, but which criminal it does is still unknown.","It appears that a one of the criminals will confess, but which criminal is still unknown.",*,-0.8575851771538462,0.05804987269230767,-0.9009960795833333,0.6604673563076923,0
34.1.fox.24.*.08,34.1.fox.19.g.08,"It seems likely that a well-known celebrity will attend, but which celebrity it does is still a mystery.","It seems likely that a well-known celebrity will attend, but which celebrity is still a mystery.",*,-0.6787167855384615,0.8332716455833333,-0.4047573644615385,1.14835418225,0.08333333333333333
34.1.fox.26.*.01,34.1.fox.23.g.01,"She said that a biography of one of the Marx brothers is going to be published this year, but I don’t remember which she did.","She said that a biography of one of the Marx brothers is going to be published this year, but I don’t remember which.",*,-0.12600579341666665,0.6167677676923077,0.23205254015384616,0.990105789,0
34.1.fox.26.*.02,34.1.fox.23.g.02,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don’t remember which she did.","Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don’t remember which.",*,-0.10014272753846155,1.1260999656666666,-0.09968779099999998,0.8540579432307692,0.07692307692307693
34.1.fox.26.*.03,34.1.fox.23.g.03,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don’t remember which she did.","Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don’t remember which.",*,-0.13260582708333335,1.1000421923846153,0.31551674115384615,0.8054752542307693,0.08333333333333333
34.1.fox.26.*.04,34.1.fox.23.g.04,"Alan said that a poster of one of the models is going to be hung by the end of the day, but I don’t remember which she did.","Alan said that a poster of one of the models is going to be hung by the end of the day, but I don’t remember which.",*,-0.3787059053076923,0.58359761425,0.1420993041666667,0.8878866968461538,0
34.1.fox.26.*.05,34.1.fox.23.g.05,"Daniel said that a scene from one of the plays is going to be reenacted at the performance this Friday, but I don’t remember which he did.","Daniel said that a scene from one of the plays is going to be reenacted at the performance this Friday, but I don’t remember which.",*,-0.2812204015,0.7798614281538462,0.0547946386153846,0.7498190844166667,0
34.1.fox.26.*.06,34.1.fox.23.g.06,"The professor said that the score of one the assignments is going to be posted online by the end of the day, but I don’t remember which he did.","The professor said that the score of one the assignments is going to be posted online by the end of the day, but I don’t remember which.",*,-0.30584283825,0.6870699756666666,-0.20858279746153846,0.405158215,0.25
34.1.fox.26.*.07,34.1.fox.23.g.07,"Karen said that one of the workers is going to get promoted at the end of the month, but I don’t remember which she did.","Karen said that one of the workers is going to get promoted at the end of the month, but I don’t remember which.",*,-0.4780112045384615,1.00457358925,-0.2343845603076923,0.4891398133846154,0.07692307692307693
34.1.fox.26.*.08,34.1.fox.23.g.08,"Alex said that a recording of one of the songs is going to be played at the event, but I don’t remember which he did.","Alex said that a recording of one of the songs is going to be played at the event, but I don’t remember which.",*,-0.05493697061538462,0.9506750310769231,0.08662696023076921,0.8642036509230769,0
